Reading, Time (micro), X Coord, Y Coord
21016,237776621,0.530065,0.712314
21017,237787195,0.523342,0.718687
21018,237798751,0.517198,0.724147
21019,237809793,0.510021,0.726652
21020,237820362,0.503898,0.729006
21021,237831869,0.498786,0.731041
21022,237843455,0.494679,0.732724
21023,237853422,0.491044,0.734238
21024,237865083,0.487733,0.736336
21025,237876605,0.485018,0.739395
21026,237887028,0.483149,0.742647
21027,237898599,0.482932,0.745616
21028,237909895,0.483739,0.747578
21029,237920227,0.484353,0.74916
21030,237931838,0.484866,0.751672
21031,237943301,0.484986,0.75342
21032,237953687,0.485166,0.754854
21033,237965160,0.485274,0.755778
21034,237976444,0.485547,0.756334
21035,237986777,0.485757,0.757003
21036,237998454,0.486047,0.757751
21037,238009986,0.486245,0.758916
21038,238020297,0.486474,0.759984
21039,238032078,0.4867,0.76084
21040,238043392,0.487084,0.762002
21041,238053680,0.487353,0.762908
21042,238065135,0.487568,0.764214
21043,238076405,0.4876,0.76433
21044,238086797,0.487715,0.764515
21045,238098148,0.487659,0.764297
21046,238109641,0.48664,0.763904
21047,238119834,0.485369,0.763434
21048,238131386,0.483728,0.763147
21049,238142752,0.482002,0.762993
21050,238153408,0.480509,0.762921
21051,238164789,0.47881,0.762631
21052,238176219,0.477251,0.762614
21053,238186621,0.475824,0.762428
21054,238198367,0.474682,0.762179
21055,238209485,0.47384,0.761854
21056,238220130,0.473174,0.761784
21057,238231322,0.472625,0.762008
21058,238242959,0.471837,0.762278
21059,238253359,0.471081,0.762444
21060,238264906,0.470345,0.762332
21061,238276264,0.469703,0.762556
21062,238286792,0.469104,0.762577
21063,238298150,0.468536,0.762646
21064,238309713,0.468356,0.762487
21065,238320136,0.468064,0.762368
21066,238331649,0.46786,0.762756
21067,238342984,0.467432,0.763202
21068,238353438,0.467195,0.76357
21069,238364622,0.46858,0.763351
21070,238376107,0.471255,0.76326
21071,238386682,0.474029,0.76334
21072,238398076,0.476151,0.763121
21073,238409744,0.478298,0.762463
21074,238420301,0.480319,0.761891
21075,238431560,0.482182,0.76121
21076,238442639,0.483771,0.76141
21077,238452336,0.485439,0.761936
21078,238463190,0.487107,0.765739
21079,238623601,0.769298,0.442548
21080,238635356,0.785837,0.423748
21081,238646731,0.77674,0.454978
21082,238657299,0.789671,0.439901
21083,238668594,0.800522,0.426422
21084,238680404,0.809738,0.414599
21085,238690979,0.81811,0.404143
21086,238702348,0.825271,0.394753
21087,238713862,0.831447,0.386176
21088,238724234,0.836603,0.378624
21089,238735892,0.840888,0.372558
21090,238747041,0.8448,0.367432
21091,238757726,0.84815,0.363172
21092,238769298,0.851149,0.359658
21093,238780734,0.853604,0.356505
21094,238791302,0.85574,0.353854
21095,238802717,0.857725,0.351737
21096,238814267,0.861012,0.346247
21097,238824222,0.864303,0.340365
21098,238835655,0.868913,0.329637
21099,238847060,0.872639,0.322644
21100,238857365,0.87604,0.316926
21101,238868771,0.879123,0.311539
21102,238880307,0.881861,0.307802
21103,238891063,0.884328,0.304896
21104,238902741,0.886342,0.302857
21105,238914103,0.888099,0.300406
21106,238923949,0.88986,0.297948
21107,238936138,0.891443,0.295728
21108,238947253,0.892822,0.2942
21109,238957474,0.894109,0.29273
21110,238969373,0.895228,0.291556
21111,238980531,0.896108,0.291056
21112,238991019,0.896629,0.290527
21113,239002646,0.897201,0.290028
21114,239013896,0.897799,0.289373
21115,239024379,0.898412,0.288875
21116,239035652,0.898942,0.288346
21117,239047177,0.899447,0.287597
21118,239057271,0.899918,0.287146
21119,239069046,0.90031,0.286865
21120,239080144,0.900445,0.290048
21121,239090590,0.900728,0.294535
21122,239102556,0.901097,0.304656
21123,239113530,0.901457,0.313477
21124,239123856,0.901774,0.320859
21125,239135737,0.902128,0.327146
21126,239147157,0.902532,0.333337
21127,239157157,0.902821,0.338949
21128,239168795,0.902876,0.344423
21129,239180096,0.902982,0.349212
21130,239190451,0.903161,0.353313
21131,239202407,0.903322,0.357359
21132,239213503,0.903423,0.360503
21133,239223939,0.903483,0.363391
21134,239235777,0.903649,0.365287
21135,239246983,0.903859,0.36704
21136,239257325,0.904043,0.36868
21137,239268862,0.904281,0.370178
21138,239280286,0.904628,0.371416
21139,239290830,0.905029,0.372533
21140,239302389,0.905275,0.373534
21141,239313614,0.905271,0.374489
21142,239324309,0.905233,0.375395
21143,239335413,0.905378,0.376088
21144,239347854,0.905613,0.376842
21145,239357735,0.905857,0.377527
21146,239369482,0.905896,0.378267
21147,239380302,0.905876,0.378635
21148,239390985,0.906008,0.379131
21149,239402259,0.906263,0.379468
21150,239413558,0.906629,0.379859
21151,239424515,0.90694,0.379901
21152,239435402,0.907262,0.379991
21153,239446944,0.907492,0.380383
21154,239457622,0.907633,0.381204
21155,239468647,0.907727,0.382082
21156,239479928,0.907756,0.382597
21157,239490837,0.907833,0.382835
21158,239502082,0.907863,0.383017
21159,239513300,0.907912,0.383391
21160,239524045,0.907775,0.383857
21161,239535253,0.90769,0.38423
21162,239547031,0.907607,0.384592
21163,239557843,0.907507,0.384817
21164,239568658,0.907326,0.3852
21165,239580435,0.907187,0.385716
21166,239591081,0.907108,0.38642
21167,239602221,0.907065,0.386984
21168,239613797,0.907075,0.386851
21169,239624222,0.907072,0.38622
21170,239635382,0.907041,0.385771
21171,239646793,0.907066,0.385877
21172,239657450,0.907219,0.386348
21173,239668648,0.907403,0.386708
21174,239680072,0.907562,0.386977
21175,239690537,0.907632,0.387492
21176,239701916,0.907662,0.388142
21177,239713584,0.907577,0.388872
21178,239724225,0.907173,0.389385
21179,239734895,0.906769,0.389789
21180,239746918,0.906344,0.389957
21181,239757349,0.906105,0.38997
21182,239768383,0.905769,0.389981
21183,239779857,0.905471,0.390429
21184,239790862,0.905038,0.391098
21185,239801755,0.904777,0.391949
21186,239813316,0.90445,0.392739
21187,239824135,0.904239,0.393725
21188,239835040,0.903918,0.394486
21189,239846575,0.903697,0.395004
21190,239857269,0.903471,0.395328
21191,239868229,0.903206,0.395829
21192,239879699,0.903009,0.396375
21193,239890501,0.902555,0.396887
21194,239901830,0.902072,0.397605
21195,239913096,0.901413,0.398565
21196,239923755,0.900837,0.399884
21197,239934997,0.900302,0.400907
21198,239946614,0.899879,0.401587
21199,239957228,0.899244,0.402185
21200,239968341,0.898569,0.402855
21201,239979737,0.897967,0.40386
21202,239990596,0.897561,0.404796
21203,240001496,0.897062,0.405813
21204,240013080,0.896596,0.406712
21205,240023794,0.896059,0.407287
21206,240034896,0.895214,0.406222
21207,240046235,0.893796,0.402909
21208,240057050,0.89199,0.397327
21209,240068412,0.890129,0.39201
21210,240079478,0.888327,0.387998
21211,240090596,0.886555,0.384727
21212,240101493,0.884875,0.38149
21213,240113233,0.88335,0.37858
21214,240123408,0.881965,0.37579
21215,240134844,0.88062,0.372928
21216,240146130,0.879462,0.370099
21217,240157130,0.878367,0.367711
21218,240167973,0.877279,0.365694
21219,240179186,0.876154,0.363798
21220,240190225,0.874788,0.362237
21221,240201124,0.873569,0.361134
21222,240211876,0.872494,0.359775
21223,240223746,0.871015,0.358714
21224,240234275,0.86952,0.357694
21225,240245841,0.868425,0.356895
21226,240257317,0.867659,0.355885
21227,240267994,0.866928,0.354976
21228,240279951,0.866104,0.354545
21229,240290595,0.865118,0.354591
21230,240301108,0.864246,0.354428
21231,240312444,0.863508,0.354
21232,240323971,0.863076,0.35274
21233,240334556,0.862555,0.351659
21234,240346277,0.862231,0.350578
21235,240357281,0.861778,0.349748
21236,240367722,0.861357,0.34897
21237,240379630,0.860846,0.34872
21238,240390922,0.860325,0.348614
21239,240401333,0.859907,0.348571
21240,240413046,0.85977,0.348506
21241,240424313,0.859662,0.348299
21242,240434434,0.859519,0.34821
21243,240446364,0.859255,0.348011
21244,240457308,0.858997,0.34802
21245,240467896,0.85871,0.347898
21246,240479349,0.85852,0.347751
21247,240490183,0.85856,0.346874
21248,240501172,0.85915,0.345396
21249,240513011,0.860135,0.343444
21250,240522742,0.861448,0.341575
21251,240534480,0.862566,0.339975
21252,240546117,0.863787,0.337922
21253,240556641,0.864759,0.3362
21254,240568329,0.865739,0.334695
21255,240579701,0.866728,0.334065
21256,240590392,0.867675,0.333654
21257,240601164,0.868498,0.333117
21258,240612891,0.869324,0.332672
21259,240623743,0.870261,0.332252
21260,240634621,0.871223,0.332049
21261,240646203,0.872087,0.331228
21262,240657161,0.872936,0.330208
21263,240667880,0.873815,0.329141
21264,240679568,0.874662,0.328195
21265,240690043,0.87553,0.327416
21266,240701003,0.876286,0.326712
21267,240712898,0.877058,0.326327
21268,240723537,0.877631,0.325576
21269,240734419,0.878206,0.324834
21270,240745848,0.878596,0.323621
21271,240756996,0.879233,0.322645
21272,240767872,0.879782,0.321898
21273,240779346,0.880297,0.321168
21274,240790059,0.880655,0.320225
21275,240801166,0.880935,0.319143
21276,240812623,0.881205,0.317775
21277,240823715,0.881632,0.316422
21278,240834589,0.882266,0.315016
21279,240845985,0.88277,0.313887
21280,240856738,0.883242,0.31304
21281,240867678,0.883667,0.311965
21282,240879138,0.883913,0.310734
21283,240890128,0.884111,0.309183
21284,240901096,0.884338,0.308206
21285,240912381,0.88475,0.307355
21286,240923404,0.884984,0.306937
21287,240934474,0.885063,0.306177
21288,240945957,0.885013,0.305544
21289,240957038,0.885281,0.304566
21290,240967916,0.885703,0.303695
21291,240979041,0.886053,0.302956
21292,240990644,0.8862,0.302489
21293,241001000,0.886216,0.30213
21294,241012586,0.886402,0.301656
21295,241023368,0.886499,0.300878
21296,241034186,0.886666,0.300041
21297,241045631,0.886471,0.299336
21298,241056684,0.886521,0.299129
21299,241067352,0.886606,0.29898
21300,241079249,0.886935,0.298927
21301,241090053,0.887102,0.298876
21302,241100711,0.887279,0.298905
21303,241112498,0.887449,0.299271
21304,241123413,0.887614,0.299281
21305,241133902,0.887749,0.299068
21306,241145835,0.887949,0.298309
21307,241157093,0.888087,0.297911
21308,241167690,0.888138,0.297719
21309,241178882,0.888211,0.297769
21310,241189996,0.888302,0.297642
21311,241200761,0.888411,0.297663
21312,241212272,0.889146,0.297725
21313,241223186,0.89069,0.29828
21314,241233895,0.892914,0.299226
21315,241245839,0.894843,0.300204
21316,241256485,0.896583,0.300988
21317,241267336,0.898228,0.30166
21318,241278841,0.899848,0.302573
21319,241289877,0.90133,0.30368
21320,241300676,0.902735,0.304803
21321,241312458,0.903891,0.305978
21322,241323210,0.904747,0.307025
21323,241334034,0.905573,0.307814
21324,241345725,0.906295,0.308286
21325,241356718,0.90696,0.308596
21326,241367535,0.907469,0.309164
21327,241379048,0.908007,0.309657
21328,241389661,0.908611,0.310017
21329,241400331,0.909212,0.309922
21330,241412205,0.909698,0.310184
21331,241423351,0.91009,0.310493
21332,241434797,0.910427,0.310825
21333,241445831,0.910824,0.310856
21334,241456467,0.911163,0.311199
21335,241467165,0.91142,0.311539
21336,241478836,0.911695,0.311866
21337,241490034,0.912017,0.311911
21338,241500410,0.91232,0.312196
21339,241512167,0.912673,0.312634
21340,241523092,0.913062,0.313182
21341,241533631,0.913507,0.31349
21342,241545570,0.913813,0.313672
21343,241556211,0.91411,0.313909
21344,241567278,0.914428,0.314267
21345,241578980,0.914762,0.31465
21346,241589682,0.9151,0.314881
21347,241600385,0.915402,0.315
21348,241612236,0.915801,0.314903
21349,241622881,0.916256,0.314933
21350,241633635,0.916717,0.315149
21351,241645558,0.916942,0.315558
21352,241656217,0.917006,0.315903
21353,241667191,0.916092,0.315736
21354,241679216,0.9143,0.315073
21355,241689676,0.91166,0.313848
21356,241700171,0.909263,0.312846
21357,241711955,0.907125,0.31205
21358,241723120,0.905418,0.311532
21359,241733626,0.903708,0.31096
21360,241745562,0.902003,0.310277
21361,241756082,0.900295,0.309622
21362,241766824,0.898935,0.30903
21363,241778537,0.897835,0.30845
21364,241789524,0.896777,0.307939
21365,241800292,0.895705,0.30774
21366,241811834,0.894796,0.307484
21367,241822815,0.89404,0.307343
21368,241833757,0.893318,0.306935
21369,241845166,0.892407,0.306789
21370,241856175,0.891332,0.306605
21371,241866998,0.890421,0.306496
21372,241878326,0.889676,0.306297
21373,241889354,0.889053,0.305946
21374,241900380,0.888401,0.305545
21375,241912069,0.887877,0.305293
21376,241922770,0.887457,0.305172
21377,241933664,0.887161,0.305031
21378,241945007,0.886999,0.304796
21379,241956051,0.88685,0.304799
21380,241966939,0.886593,0.304877
21381,241978666,0.886243,0.305166
21382,241989497,0.885845,0.305361
21383,242000020,0.885545,0.305446
21384,242011604,0.885306,0.305607
21385,242022399,0.885201,0.305487
21386,242033475,0.885574,0.306615
21387,242045095,0.886663,0.310903
21388,242055197,0.888624,0.317929
21389,242066696,0.890749,0.327712
21390,242078064,0.892405,0.336946
21391,242088872,0.893683,0.345072
21392,242100204,0.894751,0.35284
21393,242111487,0.895702,0.35926
21394,242121728,0.896846,0.365303
21395,242133527,0.898046,0.370586
21396,242144975,0.899236,0.375386
21397,242155795,0.900258,0.380116
21398,242166852,0.901326,0.384433
21399,242178292,0.902501,0.38799
21400,242189459,0.903568,0.390803
21401,242200142,0.904552,0.3931
21402,242211413,0.905255,0.395283
21403,242222327,0.905816,0.397249
21404,242233425,0.906439,0.3988
21405,242244895,0.907154,0.400491
21406,242255857,0.908013,0.402166
21407,242266726,0.908871,0.403953
21408,242277992,0.909856,0.406027
21409,242289049,0.911046,0.407844
21410,242300118,0.912145,0.409299
21411,242311483,0.913059,0.40974
21412,242322398,0.913381,0.408224
21413,242333105,0.913188,0.404004
21414,242344724,0.912459,0.396672
21415,242355606,0.911863,0.38981
21416,242366540,0.911294,0.383199
21417,242378596,0.910782,0.377564
21418,242389046,0.910203,0.371956
21419,242399909,0.909765,0.366958
21420,242412016,0.90904,0.362157
21421,242422973,0.908698,0.35821
21422,242433112,0.908431,0.354683
21423,242444847,0.908263,0.351634
21424,242455520,0.907888,0.348621
21425,242466349,0.907526,0.345896
21426,242478050,0.90712,0.343764
21427,242489087,0.906735,0.341617
21428,242499672,0.906313,0.339487
21429,242510716,0.90617,0.337095
21430,242521831,0.905967,0.334393
21431,242533128,0.906028,0.33158
21432,242543626,0.906245,0.328996
21433,242555148,0.906648,0.326668
21434,242565985,0.906963,0.324874
21435,242577844,0.906868,0.32296
21436,242589160,0.90718,0.321075
21437,242599963,0.90748,0.319152
21438,242611221,0.907558,0.318034
21439,242622332,0.907668,0.316824
21440,242633092,0.907766,0.315566
21441,242644578,0.905844,0.316076
21442,242654242,0.901766,0.318186
21443,242664463,0.891594,0.325676
21444,242765798,0.513027,0.869155
21445,242778328,0.482572,0.863229
21446,242788925,0.461871,0.852358
21447,242799672,0.44661,0.839046
21448,242811020,0.434599,0.826874
21449,242822113,0.424581,0.816121
21450,242832800,0.416559,0.806366
21451,242844585,0.410146,0.797224
21452,242855744,0.404516,0.788995
21453,242866177,0.399642,0.781375
21454,242877903,0.395755,0.774407
21455,242889053,0.392599,0.767601
21456,242899357,0.389961,0.76144
21457,242911219,0.387791,0.755998
21458,242921931,0.385687,0.751285
21459,242932666,0.383903,0.74692
21460,242944293,0.382331,0.742437
21461,242955465,0.381016,0.738225
21462,242966212,0.37996,0.734481
21463,242977492,0.381105,0.732172
21464,242988528,0.384297,0.731659
21465,242999337,0.388974,0.733233
21466,243011074,0.394171,0.735712
21467,243022026,0.398471,0.738431
21468,243032698,0.402569,0.740654
21469,243044122,0.407191,0.742939
21470,243055364,0.411978,0.744819
21471,243066055,0.416491,0.746974
21472,243077606,0.420173,0.748106
21473,243088672,0.423417,0.749348
21474,243099024,0.426387,0.750319
21475,243111088,0.429134,0.75142
21476,243121934,0.431642,0.752238
21477,243132769,0.433871,0.753088
21478,243144256,0.435899,0.75407
21479,243154470,0.437993,0.755186
21480,243166089,0.44009,0.755946
21481,243177420,0.442628,0.756512
21482,243188145,0.444785,0.757051
21483,243199458,0.446722,0.757589
21484,243210797,0.448135,0.75821
21485,243220292,0.449861,0.758672
21486,243232909,0.451351,0.759019
21487,243243815,0.452606,0.759363
21488,243255136,0.453179,0.759631
21489,243265972,0.453673,0.760078
21490,243277600,0.454086,0.760315
21491,243288648,0.455081,0.760646
21492,243299108,0.459424,0.758676
21493,243310933,0.472761,0.751195
21494,243321853,0.503054,0.731992
21495,243332568,0.544653,0.703751
21496,243343978,0.589905,0.670886
21497,243355205,0.630183,0.63565
21498,243365633,0.664038,0.609532
21499,243377271,0.692442,0.589023
21500,243388442,0.716593,0.573996
21501,243399296,0.736358,0.559473
21502,243410805,0.753033,0.546398
21503,243421780,0.766623,0.534838
21504,243432900,0.778149,0.5245
21505,243443922,0.78783,0.515522
21506,243455126,0.796247,0.507646
21507,243466051,0.803372,0.500802
21508,243477442,0.808928,0.494625
21509,243488203,0.813766,0.488834
21510,243499036,0.818058,0.48412
21511,243510773,0.821973,0.480165
21512,243521945,0.825372,0.477612
21513,243532437,0.828385,0.475426
21514,243544129,0.831085,0.473463
21515,243555136,0.8329,0.47134
21516,243565729,0.834938,0.469049
21517,243577511,0.839086,0.466527
21518,243588586,0.844846,0.463637
21519,243598860,0.851117,0.461109
21520,243610860,0.855691,0.459214
21521,243621638,0.859843,0.458013
21522,243632293,0.863413,0.457051
21523,243644115,0.866693,0.455925
21524,243654958,0.869411,0.455256
21525,243665544,0.871781,0.454592
21526,243677041,0.873974,0.454413
21527,243688125,0.875972,0.453761
21528,243699164,0.877946,0.453151
21529,243710434,0.87977,0.45218
21530,243721542,0.881234,0.4512
21531,243732429,0.88246,0.449975
21532,243743813,0.883612,0.449009
21533,243755137,0.885059,0.448383
21534,243765403,0.886288,0.448036
21535,243777298,0.8874,0.447623
21536,243788269,0.888239,0.447091
21537,243798797,0.889234,0.446649
21538,243810619,0.890035,0.446116
21539,243821461,0.890992,0.445532
21540,243832318,0.891818,0.444787
21541,243843983,0.892526,0.443878
21542,243855026,0.893353,0.443023
21543,243865476,0.894201,0.442255
21544,243877035,0.89502,0.441559
21545,243888297,0.895773,0.441019
21546,243898757,0.896614,0.440332
21547,243910710,0.895389,0.439823
21548,243921534,0.887742,0.438894
21549,243931883,0.867343,0.43784
21550,243943918,0.840553,0.436274
21551,243954803,0.813063,0.435641
21552,243965487,0.790031,0.434988
21553,243977230,0.770085,0.434373
21554,243988009,0.753704,0.433275
21555,243998640,0.739615,0.432482
21556,244010507,0.727334,0.431887
21557,244021622,0.716477,0.43197
21558,244032108,0.707135,0.43189
21559,244043598,0.698984,0.43219
21560,244054354,0.692781,0.433465
21561,244064212,0.687717,0.436353
21562,244074887,0.684557,0.442375
21563,244154117,0.822905,0.449107
21564,244165283,0.835862,0.449188
21565,244177025,0.845523,0.446458
21566,244187679,0.851711,0.439167
21567,244199040,0.857174,0.427938
21568,244210176,0.862044,0.41818
21569,244221250,0.866516,0.408834
21570,244231867,0.870566,0.400685
21571,244243646,0.874164,0.393561
21572,244254592,0.877296,0.388193
21573,244265242,0.880028,0.383673
21574,244276717,0.882294,0.3796
21575,244287541,0.883678,0.375745
21576,244298773,0.884733,0.372501
21577,244309792,0.885779,0.370042
21578,244321225,0.886822,0.368148
21579,244331746,0.887806,0.366297
21580,244343316,0.888645,0.364867
21581,244354329,0.88934,0.363757
21582,244365190,0.889798,0.36314
21583,244376980,0.889988,0.362492
21584,244387562,0.889791,0.361761
21585,244398725,0.88964,0.360262
21586,244409778,0.889697,0.358199
21587,244421244,0.890068,0.356308
21588,244431935,0.890407,0.354769
21589,244443202,0.890793,0.353358
21590,244454256,0.891161,0.351617
21591,244465852,0.891394,0.350096
21592,244476338,0.891404,0.348158
21593,244487232,0.891188,0.346323
21594,244498206,0.890991,0.344559
21595,244509960,0.890902,0.343257
21596,244520632,0.890694,0.342275
21597,244531446,0.8904,0.341565
21598,244542837,0.88999,0.340723
21599,244554001,0.889564,0.340066
21600,244564406,0.888953,0.339561
21601,244574134,0.887318,0.339727
21602,244708600,0.882601,0.392032
21603,244715154,0.882691,0.396707
21604,244722935,0.881879,0.400286
21605,244733914,0.881031,0.403308
21606,244745529,0.880417,0.405973
21607,244756281,0.879993,0.408632
21608,244767343,0.879568,0.41102
21609,244779112,0.879052,0.412993
21610,244789480,0.87866,0.414486
21611,244800902,0.878391,0.415841
21612,244812120,0.878243,0.416995
21613,244822829,0.878277,0.417692
21614,244833961,0.878372,0.418249
21615,244845408,0.878229,0.418791
21616,244855833,0.878228,0.419651
21617,244867341,0.878334,0.420334
21618,244879009,0.87842,0.420619
21619,244889534,0.878371,0.42072
21620,244900616,0.87825,0.420724
21621,244911913,0.878198,0.420745
21622,244923009,0.878247,0.420603
21623,244934030,0.878333,0.420226
21624,244945310,0.878468,0.419618
21625,244956368,0.878533,0.418961
21626,244967402,0.878718,0.418443
21627,244978676,0.878931,0.417839
21628,244989702,0.879291,0.417466
21629,245000502,0.879567,0.41681
21630,245012011,0.879968,0.416367
21631,245022794,0.880411,0.415834
21632,245033748,0.880928,0.415287
21633,245045510,0.881331,0.415123
21634,245056063,0.88159,0.415302
21635,245067050,0.881973,0.416384
21636,245078573,0.882317,0.417575
21637,245089604,0.882865,0.418936
21638,245100634,0.883327,0.420205
21639,245112197,0.88383,0.421644
21640,245122801,0.884488,0.42259
21641,245133956,0.885168,0.423359
21642,245145437,0.885841,0.423778
21643,245156106,0.886553,0.424456
21644,245167019,0.887213,0.424863
21645,245179830,0.887662,0.425101
21646,245189415,0.888108,0.425126
21647,245200414,0.888646,0.425188
21648,245212085,0.889472,0.425162
21649,245222773,0.890305,0.424774
21650,245234161,0.891212,0.424371
21651,245245178,0.891792,0.42405
21652,245256186,0.892495,0.424005
21653,245267096,0.893187,0.423758
21654,245278505,0.894029,0.423641
21655,245289253,0.89482,0.423336
21656,245300435,0.895695,0.423045
21657,245312152,0.896526,0.422445
21658,245322809,0.897609,0.422105
21659,245333485,0.898468,0.421853
21660,245345483,0.898936,0.422041
21661,245356168,0.899225,0.422141
21662,245366938,0.899585,0.422069
21663,245378762,0.900048,0.421781
21664,245389495,0.900513,0.421707
21665,245400304,0.900973,0.422163
21666,245411830,0.901441,0.422764
21667,245422829,0.901859,0.423475
21668,245434369,0.902117,0.424086
21669,245445327,0.902359,0.424772
21670,245455978,0.902308,0.425017
21671,245467013,0.902251,0.425151
21672,245478124,0.902338,0.424942
21673,245488991,0.90217,0.424767
21674,245500090,0.901958,0.424787
21675,245511827,0.901719,0.425217
21676,245522541,0.901467,0.426108
21677,245533659,0.901222,0.426645
21678,245545348,0.900908,0.427038
21679,245555687,0.900915,0.427163
21680,245566828,0.900964,0.427272
21681,245578350,0.901228,0.42743
21682,245589018,0.901566,0.42762
21683,245600295,0.901955,0.42767
21684,245611725,0.902076,0.42772
21685,245622390,0.902003,0.427609
21686,245633702,0.901921,0.427641
21687,245645079,0.901914,0.427311
21688,245655752,0.902093,0.427002
21689,245666737,0.902378,0.426731
21690,245678158,0.902846,0.426278
21691,245689275,0.903149,0.425551
21692,245700401,0.903563,0.424472
21693,245711749,0.90405,0.423482
21694,245722581,0.904925,0.422762
21695,245733388,0.905767,0.42229
21696,245744805,0.906337,0.421882
21697,245755915,0.907038,0.421477
21698,245766405,0.907658,0.420912
21699,245778412,0.908483,0.420683
21700,245789255,0.908945,0.420977
21701,245800075,0.909409,0.421169
21702,245811409,0.90974,0.420871
21703,245822516,0.909987,0.420314
21704,245833429,0.910145,0.41993
21705,245844980,0.910398,0.419957
21706,245855859,0.910601,0.420179
21707,245866796,0.910908,0.420431
21708,245878270,0.911235,0.420398
21709,245889067,0.911673,0.420212
21710,245899952,0.912036,0.419987
21711,245911636,0.912372,0.419673
21712,245922169,0.912841,0.419229
21713,245933492,0.913372,0.418657
21714,245944881,0.913796,0.418411
21715,245955675,0.914013,0.418219
21716,245966640,0.914275,0.418123
21717,245978171,0.914781,0.418101
21718,245988869,0.915495,0.41809
21719,245999749,0.916162,0.418048
21720,246011351,0.916558,0.417634
21721,246022179,0.917116,0.417336
21722,246033783,0.917655,0.417136
21723,246044534,0.918335,0.417132
21724,246055500,0.918889,0.416893
21725,246066407,0.919407,0.416799
21726,246077982,0.91973,0.416778
21727,246088830,0.919863,0.417056
21728,246100053,0.919994,0.417526
21729,246111551,0.920107,0.417981
21730,246122139,0.920353,0.418517
21731,246133117,0.92049,0.419113
21732,246144864,0.920655,0.419809
21733,246155649,0.920499,0.420263
21734,246166503,0.919909,0.420671
21735,246178102,0.918145,0.421324
21736,246188892,0.915818,0.422222
21737,246199684,0.913001,0.423333
21738,246211218,0.910452,0.424557
21739,246222346,0.907929,0.426
21740,246232980,0.905441,0.427182
21741,246244547,0.903111,0.427893
21742,246255437,0.90083,0.428381
21743,246266420,0.898701,0.428908
21744,246278154,0.896557,0.4297
21745,246288843,0.894503,0.430544
21746,246299683,0.892618,0.43125
21747,246311331,0.891301,0.432241
21748,246322195,0.890011,0.432857
21749,246333129,0.888824,0.433445
21750,246344372,0.887479,0.433589
21751,246355533,0.884836,0.435238
21752,246366073,0.876873,0.441378
21753,246377809,0.857038,0.455336
21754,246388468,0.816349,0.477062
21755,246399446,0.753092,0.505294
21756,246411299,0.676455,0.537024
21757,246422757,0.603596,0.569481
21758,246432741,0.541076,0.599219
21759,246444185,0.493746,0.624433
21760,246455345,0.456395,0.645623
21761,246466401,0.426904,0.66439
21762,246477541,0.403503,0.679802
21763,246488653,0.385098,0.69265
21764,246499487,0.370464,0.703147
21765,246511081,0.358988,0.712077
21766,246521878,0.349954,0.719502
21767,246532892,0.342465,0.726343
21768,246544131,0.336032,0.732725
21769,246555483,0.330195,0.739099
21770,246566204,0.325433,0.744557
21771,246577528,0.32158,0.749248
21772,246588770,0.318545,0.752189
21773,246599538,0.315599,0.755134
21774,246611050,0.310222,0.7583
21775,246621654,0.303467,0.76222
21776,246632980,0.296146,0.765587
21777,246644423,0.290582,0.768434
21778,246655052,0.286098,0.771182
21779,246665971,0.2819,0.773626
21780,246679169,0.278408,0.775685
21781,246688354,0.275255,0.777449
21782,246699192,0.272549,0.77915
21783,246711656,0.270426,0.780899
21784,246721563,0.268454,0.782467
21785,246732415,0.266697,0.783826
21786,246744420,0.264644,0.784984
21787,246755020,0.262882,0.78584
21788,246765841,0.261299,0.78654
21789,246777608,0.260204,0.786622
21790,246788247,0.259337,0.786553
21791,246799291,0.258453,0.786468
21792,246811043,0.257474,0.786918
21793,246821540,0.25665,0.787283
21794,246832571,0.256054,0.787529
21795,246844122,0.257178,0.78744
21796,246854816,0.261301,0.786776
21797,246866247,0.269928,0.785534
21798,246877327,0.281058,0.784052
21799,246888163,0.291136,0.783063
21800,246899175,0.300399,0.782233
21801,246910795,0.308792,0.780987
21802,246921884,0.316178,0.779447
21803,246932733,0.322967,0.778074
21804,246944331,0.329767,0.777127
21805,246954889,0.335883,0.776419
21806,246965989,0.341347,0.775784
21807,246977322,0.34643,0.775043
21808,246988351,0.350859,0.774439
21809,246999117,0.35496,0.773722
21810,247010577,0.358387,0.77295
21811,247021429,0.361677,0.772274
21812,247032462,0.36456,0.771673
21813,247044198,0.367303,0.771118
21814,247055042,0.369399,0.770635
21815,247065526,0.37148,0.770161
21816,247077187,0.373099,0.769491
21817,247088194,0.374737,0.768853
21818,247099075,0.376194,0.768251
21819,247110521,0.377512,0.768116
21820,247121463,0.378991,0.767876
21821,247132397,0.382456,0.767843
21822,247143902,0.389506,0.767717
21823,247154689,0.398701,0.767889
21824,247165749,0.407521,0.76785
21825,247177425,0.415084,0.767873
21826,247188034,0.422041,0.767929
21827,247198820,0.428303,0.768211
21828,247211491,0.4337,0.76867
21829,247221311,0.438218,0.769153
21830,247232152,0.442481,0.769323
21831,247244009,0.446405,0.769348
21832,247254698,0.44966,0.769295
21833,247265562,0.45243,0.769404
21834,247277062,0.455348,0.769468
21835,247289051,0.458667,0.76964
21836,247299028,0.461726,0.769796
21837,247310499,0.464545,0.769806
