Reading, Time (micro), X Coord, Y Coord,
37708,426799808,0.421113,0.57908,
37709,426810855,0.425139,0.578985,
37710,426821333,0.428792,0.578897,
37711,426833010,0.431889,0.578209,
37712,426844168,0.434797,0.577398,
37713,426854579,0.437459,0.576612,
37714,426866359,0.439896,0.576593,
37715,426877405,0.442026,0.576653,
37716,426887964,0.443987,0.576706,
37717,426899572,0.445897,0.576738,
37718,426910747,0.447399,0.576847,
37719,426921186,0.44878,0.576907,
37720,426932899,0.449497,0.57664,
37721,426944062,0.450242,0.576578,
37722,426954364,0.450917,0.57649,
37723,426966211,0.45209,0.576534,
37724,426977401,0.453205,0.576629,
37725,426987783,0.454335,0.576939,
37726,426999552,0.455494,0.5775,
37727,427010677,0.456706,0.577872,
37728,427021163,0.459253,0.578042,
37729,427032949,0.462664,0.578018,
37730,427044044,0.46717,0.578052,
37731,427054383,0.471242,0.578351,
37732,427066201,0.475067,0.578706,
37733,427077280,0.478825,0.579262,
37734,427087810,0.482257,0.579849,
37735,427099397,0.485546,0.580594,
37736,427110516,0.488515,0.581124,
37737,427121077,0.491206,0.581701,
